ID	ComplexCtxs	ContraFlag	Veridical	Antiveridical	Averidical	Equals	Superclass	Subclass	Disjoint	TargetLabel
4830a	0	0	1	0	0	1	1	0	0	DL
4833a	0	0	1	0	0	1	0	0	0	DL
4834a	1	0	1	1	0	1	0	1	0	B
4835a	0	0	1	0	0	1	0	0	0	N
4837a	0	0	1	0	0	1	0	0	0	DL
4838a	0	0	1	0	0	1	0	0	0	DL
4840a	1	0	1	0	0	1	0	0	0	DL
4841a	0	0	1	0	0	1	0	0	0	DL
4846a	1	0	1	0	0	1	0	0	0	B
4850a	1	0	1	0	0	1	0	0	0	B
4854a	1	0	1	1	0	1	0	0	0	B
4856a	1	0	1	1	0	0	1	0	0	B
4861a	1	0	1	1	0	1	0	0	0	B
4862a	0	0	1	0	0	1	0	0	0	B
4864a	0	0	1	0	0	0	1	0	0	B
4865a	1	0	1	1	0	0	0	0	1	DL
4868a	0	0	1	0	0	0	0	0	1	DL
4870a	1	0	1	1	0	1	0	0	0	B
4871a	0	0	1	0	0	0	0	1	0	DL
4873a	0	1	1	0	0	1	0	0	0	S
4875a	0	0	1	0	0	1	0	0	0	DL
4876a	1	0	1	1	0	1	0	0	0	DL
4878a	0	0	1	0	0	1	0	0	0	DL
4884a	0	0	1	0	0	1	0	0	0	DL
4887a	0	0	1	0	0	1	0	0	0	S
4889a	1	0	1	0	0	1	0	0	0	B
4890a	1	0	1	1	0	1	0	0	0	B
4892a	1	0	1	1	0	1	0	0	0	S
4893a	1	0	1	0	0	1	0	0	0	N
4894a	1	0	1	1	0	0	0	0	0	B
4895a	1	0	1	0	0	1	0	0	0	S
4896a	0	1	1	0	0	1	0	0	1	B
4897a	1	0	1	1	0	1	0	0	0	B
4899a	1	0	1	1	0	1	0	0	0	B
4902a	1	0	1	0	0	0	0	0	1	B
4904a	1	0	1	0	0	1	0	0	0	B
4906a	1	0	1	1	0	1	0	0	0	B
4907a	0	0	1	0	0	1	1	0	0	N
4908a	1	0	1	1	0	1	0	0	0	B
4909a	0	0	1	0	0	1	0	0	0	B
4910a	1	0	1	0	0	0	0	1	0	B
4914a	0	1	1	0	0	1	0	0	0	DL
4917a	1	0	1	1	0	1	0	0	0	B
4923a	0	0	1	0	0	1	1	0	0	S
4924a	1	0	1	1	0	1	0	0	0	B
4925a	0	0	1	0	0	1	0	0	0	B
4927a	0	0	1	0	0	1	0	0	0	B
4930a	0	0	1	1	0	1	0	0	0	B
4931a	0	0	1	0	0	1	0	0	0	B
4935a	0	0	1	0	0	1	0	0	0	B
4943a	0	0	1	0	0	1	0	0	0	B
4945a	0	1	1	0	0	1	0	0	0	DL
4952a	1	0	1	0	0	0	0	1	0	B
4955a	1	0	1	1	0	1	0	0	0	B
4956a	0	0	1	0	0	1	0	1	0	S
4958a	0	0	1	0	0	1	0	1	0	B
4962a	0	0	1	0	0	1	0	1	0	B
4969a	0	1	1	0	0	1	0	0	0	B
4972a	1	0	1	0	0	1	0	0	0	B
4973a	1	0	1	0	0	1	0	0	0	B
4976a	1	0	1	0	0	0	1	0	0	B
4979a	1	0	1	1	0	1	0	0	0	DL
4980a	1	0	1	0	0	1	0	0	0	B
4984a	1	0	1	0	0	1	0	0	0	B
4986a	1	0	1	0	0	1	0	0	0	B
4987a	1	0	1	0	0	1	0	0	0	B
4988a	1	0	1	1	0	0	0	1	0	B
4993a	1	0	1	1	0	1	0	0	0	B
4994a	1	0	1	0	0	1	0	0	0	B
4995a	0	0	1	1	0	1	1	0	0	DL
4999a	0	0	1	0	1	1	0	1	0	B
5001a	0	0	1	0	1	1	0	1	0	B
5004a	0	0	1	0	1	1	1	0	0	B
5006a	0	0	1	0	1	1	0	1	0	B
5008a	0	0	1	0	0	1	1	0	0	S
5009a	1	0	1	1	0	1	0	0	0	B
5013a	1	0	1	1	0	1	0	0	1	DL
5016a	0	0	1	0	0	1	0	0	1	DL
5019a	0	0	1	0	0	1	0	0	0	N
5020a	0	0	1	0	0	1	0	0	1	DL
5021a	1	0	1	1	0	1	0	0	0	B
5028a	0	0	1	0	0	1	0	0	0	B
5029a	1	0	1	1	0	1	0	0	0	B
5034a	1	0	1	1	0	1	0	0	0	B
5035a	0	0	1	0	0	1	0	0	0	DL
5036a	0	0	1	0	0	1	0	0	0	B
5038a	0	0	1	0	0	1	0	0	0	B
5041a	0	1	1	0	0	1	0	0	0	DL
5042a	1	0	1	1	0	1	0	0	0	B
5043a	0	1	1	0	0	1	0	1	0	DL
5044a	1	0	1	1	0	1	0	0	1	DL
5054a	1	0	1	0	1	1	0	0	0	B
5055a	1	0	1	0	1	1	0	0	0	B
5057a	0	1	1	0	0	1	0	0	0	DL
5059a	0	0	1	0	0	1	0	0	0	B
5061a	0	0	1	0	0	1	0	1	0	B
5062a	1	0	1	1	0	1	0	1	0	B
5063a	0	1	1	0	0	1	0	0	0	DL
5065a	0	0	1	0	0	1	0	1	0	B
5066a	0	1	1	0	0	1	0	0	0	DL
5067a	1	0	1	1	0	1	0	0	0	B
5068a	1	0	1	0	0	1	0	0	0	B
5069a	1	0	1	1	0	1	0	0	0	B
5070a	1	0	1	0	0	0	1	0	0	B
5071a	1	0	1	1	0	1	0	0	0	DL
5075a	0	1	1	0	0	1	0	0	0	DL
5076a	1	0	1	1	0	1	0	0	0	B
5077a	0	1	1	0	0	1	0	0	0	DL
5084a	0	0	1	0	0	1	0	0	0	B
5087a	0	0	1	0	0	1	0	0	0	N
5088a	1	0	1	0	0	1	0	0	0	DL
5090a	1	0	1	0	0	1	0	0	0	B
5093a	0	0	1	0	0	1	0	0	0	B
5094a	1	0	1	1	0	1	0	0	0	B
5095a	0	0	1	0	0	1	1	0	0	N
5098a	1	0	1	0	0	1	0	0	0	B
5099a	1	0	1	0	0	1	0	0	0	B
5101a	1	0	1	0	0	1	0	1	0	B
5103a	1	0	1	0	0	1	0	0	0	B
5104a	0	0	1	0	0	1	0	0	0	B
5106a	0	0	1	0	0	1	0	0	0	B
5108a	0	1	1	0	0	1	0	0	0	DL
5111a	1	0	1	0	0	1	0	0	0	DL
5112a	1	0	1	1	0	1	0	0	0	B
5118a	1	0	1	0	0	0	0	1	0	B
5120a	0	1	1	0	0	1	0	0	0	DL
5122a	0	1	1	0	0	1	0	0	0	DL
5126a	1	0	1	0	0	1	0	0	0	B
5128a	1	0	1	0	0	1	0	0	0	B
5129a	0	0	1	0	0	1	0	1	0	B
5130a	1	0	1	1	0	1	0	0	0	B
5131a	0	0	1	0	0	1	0	0	0	B
5138a	0	0	1	0	0	1	0	0	0	DL
5140a	1	0	1	0	0	1	0	0	0	B
5143a	0	0	1	1	0	1	1	0	0	DL
5144a	0	0	1	0	0	1	1	0	0	B
5146a	0	0	1	0	0	1	0	1	0	DL
5150a	1	0	1	1	0	1	0	0	0	B
5151a	1	0	1	0	0	1	0	0	0	B
5152a	1	0	1	0	0	1	0	0	0	B
5156a	0	0	1	0	0	1	0	1	0	B
5157a	1	0	1	1	0	1	0	0	0	B
5158a	0	0	1	0	0	1	0	1	0	B
5159a	0	0	1	1	0	1	1	0	0	S
5162a	0	0	1	0	0	1	1	0	0	B
5164a	0	0	1	0	0	1	1	0	0	B
5165a	0	0	1	0	0	1	0	1	0	B
5172a	1	0	1	1	0	0	0	0	0	B
5173a	1	0	1	0	0	1	0	0	0	B
5174a	0	0	1	0	0	1	0	1	0	DL
5179a	1	0	1	1	0	1	0	0	0	B
5180a	0	1	1	0	0	1	0	0	0	DL
5181a	1	0	1	1	0	0	1	0	0	S
5182a	0	0	1	0	0	1	0	0	0	B
5183a	0	1	1	0	0	1	0	0	0	DL
5184a	0	0	1	0	0	1	0	0	0	N
5185a	0	0	1	0	0	1	0	1	0	B
5188a	1	0	1	0	0	1	0	0	0	B
5190a	1	0	1	0	0	1	0	0	0	B
5192a	0	0	1	0	0	1	0	0	0	B
5193a	1	0	1	1	0	1	0	0	0	B
5194a	0	0	1	0	0	1	0	0	0	B
5196a	1	0	1	0	0	1	0	0	0	B
5200a	1	0	1	0	0	1	0	0	0	DL
5202a	0	0	1	0	0	1	0	0	0	DL
5205a	1	0	1	0	0	1	0	0	0	B
5207a	1	0	1	0	0	1	0	0	0	B
5209a	0	0	1	0	0	1	0	0	0	B
5210a	0	0	1	0	0	1	0	0	0	N
5211a	1	0	1	1	0	1	0	0	0	B
5213a	1	0	1	1	0	1	0	0	0	B
5214a	1	0	1	0	0	1	0	0	0	B
5217a	1	0	1	1	0	1	0	0	0	DL
5218a	0	0	1	0	0	1	0	0	0	DL
5221a	0	0	1	0	0	1	0	1	0	B
5222a	0	0	1	0	0	1	0	0	0	DL
5224a	0	0	1	0	0	1	0	1	0	DL
5228a	1	0	1	0	0	1	0	0	0	DL
5229a	1	0	1	1	0	1	0	0	0	B
5230a	0	0	1	0	0	1	1	0	0	S
5233a	1	0	1	0	0	1	0	0	0	B
5235a	1	0	1	0	0	1	0	0	0	B
5237a	0	0	1	0	0	1	0	0	0	B
5240a	0	0	1	0	0	1	0	0	1	S
5241a	1	0	1	0	0	1	1	0	0	B
5243a	1	0	1	0	0	0	1	0	0	B
5245a	1	0	1	0	0	0	1	0	0	B
5250a	0	0	1	0	0	1	1	0	0	B
5252a	0	0	1	0	0	1	0	0	0	B
5257a	0	0	1	0	0	1	0	1	0	B
5259a	0	0	1	0	0	1	0	1	0	B
5265a	1	0	1	1	0	1	0	0	0	B
5266a	0	0	1	0	0	1	0	0	0	B
5268a	0	0	1	0	0	1	0	0	0	B
5270a	1	0	1	0	0	1	0	0	0	DL
5271a	1	0	1	1	0	1	0	0	0	B
5272a	0	0	1	0	0	1	0	0	0	B
5273a	1	0	1	0	0	1	0	1	0	B
5274a	1	0	1	1	0	1	0	0	0	B
5275a	0	1	1	0	0	1	0	0	0	DL
5279a	0	0	1	0	0	1	0	1	0	B
5280a	1	0	1	1	0	1	0	1	0	B
5281a	0	0	1	0	0	1	1	0	0	DL
5283a	0	0	1	1	0	1	0	0	0	B
5284a	0	0	1	0	0	1	0	1	0	B
5285a	0	0	1	1	0	1	0	0	0	B
5286a	0	0	1	0	0	0	0	1	0	B
5287a	1	0	1	1	0	1	1	0	0	B
5289a	1	0	1	1	0	1	0	1	0	N
5290a	0	0	1	0	0	1	0	1	0	B
5292a	0	0	1	0	0	1	0	0	1	S
5293a	0	0	1	0	0	1	0	0	0	B
5295a	1	0	1	0	0	0	0	1	0	B
5297a	1	0	1	0	0	1	0	0	0	B
5299a	1	0	1	0	0	0	0	1	0	B
5300a	0	1	1	0	0	1	0	0	0	DL
5301a	1	0	1	1	0	1	0	0	0	B
5302a	0	1	1	0	0	1	0	0	0	DL
5305a	1	0	1	1	0	1	0	0	0	B
5307a	1	0	1	1	0	1	0	0	0	B
5308a	0	0	1	0	0	1	0	0	0	B
5309a	0	1	1	0	0	1	0	0	0	DL
5312a	0	0	1	0	0	1	0	0	1	S
5315a	0	1	1	0	0	0	1	0	0	DL
5316a	1	0	1	1	0	0	1	0	0	N
5320a	0	1	1	0	0	1	0	0	0	DL
5322a	0	1	1	0	0	1	0	0	0	B
5323a	1	0	1	1	0	1	0	0	0	DL
5326a	0	0	1	0	0	1	0	0	0	S
5328a	0	0	1	0	0	1	0	0	1	S
5330a	1	0	1	0	0	1	0	0	0	DL
5331a	0	0	1	0	0	1	0	0	0	B
5332a	0	0	1	0	0	1	0	0	0	DL
5336a	0	0	1	0	0	1	0	1	0	B
5337a	1	0	1	1	0	1	0	0	0	B
5339a	1	0	1	1	0	1	0	0	0	B
5343a	1	0	1	0	0	1	0	0	0	B
5344a	1	0	1	0	0	1	0	0	0	DL
5353a	0	0	1	0	0	1	0	1	0	B
5354a	0	1	1	0	0	1	0	0	0	DL
5355a	1	0	1	1	0	1	0	0	0	B
5360a	0	1	1	0	0	1	0	0	0	DL
5365a	0	0	1	0	0	1	0	0	0	DL
5366a	1	0	1	1	0	1	0	0	0	B
5367a	0	0	1	0	0	1	0	0	0	DL
5368a	0	0	1	1	0	1	0	0	0	DL
5371a	0	0	1	0	0	1	0	0	0	DL
5375a	1	0	1	1	0	1	0	0	0	B
5381a	0	0	1	0	0	1	0	0	0	DL
5386a	1	0	1	1	0	1	0	0	0	DL
5390a	0	0	1	0	0	1	0	0	0	B
5392a	0	0	1	0	0	1	0	0	0	B
5394a	0	0	1	0	0	1	0	0	0	S
5396a	0	0	1	0	0	1	0	0	0	S
5400a	0	0	1	0	0	1	0	0	0	DL
5402a	1	0	1	1	0	1	0	0	0	B
5403a	0	0	1	0	0	1	0	0	0	B
5408a	0	1	1	0	0	1	0	0	0	DL
5410a	0	0	1	0	0	1	0	0	0	B
5412a	1	0	1	0	0	1	1	0	0	S
5413a	1	0	1	1	0	1	0	0	0	DL
5416a	1	0	1	0	0	1	0	0	0	B
5417a	1	0	1	0	0	0	0	1	0	B
5418a	1	0	1	0	0	0	0	0	1	S
5421a	1	0	1	0	0	0	0	0	1	DL
5422a	1	0	1	1	0	0	0	0	0	B
5424a	1	0	1	0	0	1	0	0	0	DL
5425a	1	0	1	0	0	1	0	0	0	B
5428a	0	0	1	0	0	1	0	0	0	B
5430a	0	0	1	0	0	1	0	1	0	B
5431a	1	0	1	1	0	1	1	0	0	N
5433a	1	0	1	1	0	1	0	0	0	N
5438a	0	0	1	0	0	1	0	0	0	DL
5441a	0	0	1	0	1	0	0	1	0	B
5442a	0	0	1	0	1	0	1	0	0	S
5444a	1	0	1	0	0	0	1	0	0	DL
5445a	1	0	1	1	0	1	0	0	0	B
5448a	1	0	1	0	0	0	1	0	0	DL
5450a	0	1	1	0	0	1	0	0	0	DL
5451a	1	0	1	1	0	1	0	0	0	B
5452a	1	0	1	0	0	1	0	0	0	B
5453a	0	0	1	0	0	1	0	0	0	B
5465a	1	0	1	1	0	1	0	0	0	B
5469a	1	0	1	1	0	1	1	0	0	B
5470a	0	0	1	0	0	1	0	1	0	B
5472a	1	0	1	1	0	1	0	0	0	B
5473a	0	1	1	0	0	1	0	0	0	DL
5475a	1	0	1	0	0	1	0	0	0	B
5479a	1	0	1	0	0	1	0	0	0	B
5481a	0	0	1	0	0	1	0	0	0	DL
5482a	0	0	1	0	0	1	0	1	0	B
5484a	0	0	1	0	0	1	0	1	0	B
5485a	0	0	1	0	0	1	1	0	0	DL
5486a	0	0	1	0	0	1	0	0	0	DL
5488a	0	0	1	0	0	1	0	0	0	DL
5490a	1	0	1	1	0	1	0	0	0	B
5493a	0	1	1	0	0	1	0	0	0	B
5494a	1	0	1	1	0	1	0	0	1	DL
5499a	0	0	1	0	0	1	0	0	1	S
5506a	0	0	1	0	0	1	0	0	0	DL
5509a	0	0	1	0	0	1	0	0	0	B
5511a	0	0	1	0	0	1	0	0	0	B
5515a	0	0	1	0	0	1	0	0	0	DL
5516a	0	0	1	0	0	1	0	1	0	B
5517a	0	0	1	0	0	1	0	0	0	DL
5519a	1	0	1	0	0	1	0	0	0	S
5524a	0	0	1	0	0	1	1	0	0	B
5527a	0	0	1	0	0	1	0	1	0	B
5528a	1	0	1	1	0	1	0	0	0	B
5529a	0	0	1	0	0	1	0	1	0	DL
5536a	0	0	1	0	0	1	0	0	0	B
5539a	1	0	1	0	0	1	0	0	0	DL
5541a	1	0	1	0	0	1	0	0	0	DL
5542a	1	0	1	0	0	1	0	0	0	DL
5543a	0	0	1	0	0	1	0	0	0	B
5544a	1	0	1	1	0	1	0	0	0	B
5547a	1	0	1	0	0	1	0	0	0	B
5550a	1	0	1	1	0	1	0	1	0	DL
5551a	1	0	1	0	0	1	0	1	0	DL
5557a	1	0	1	0	0	0	0	1	0	B
5559a	1	0	1	0	1	0	1	0	0	B
5562a	1	0	1	1	0	1	0	0	0	B
5564a	0	0	1	0	0	1	0	0	1	S
5566a	1	0	1	0	0	0	0	0	1	B
5567a	1	0	1	0	0	1	0	0	0	DL
5570a	0	0	1	0	0	1	0	1	0	B
5571a	1	0	1	1	0	1	0	0	0	B
5572a	0	0	1	0	0	1	0	0	0	B
5573a	0	0	1	0	0	1	0	0	1	DL
5574a	1	0	1	0	0	1	1	0	0	DL
5576a	1	0	1	0	0	1	0	0	0	B
5577a	1	0	1	1	0	1	0	1	0	DL
5578a	1	0	1	0	0	1	1	0	0	DL
5579a	0	0	1	0	0	1	0	0	0	B
5581a	0	0	1	0	0	1	0	1	0	B
5583a	1	0	1	0	0	1	0	0	0	B
5585a	1	0	1	0	0	0	1	0	0	B
5589a	0	0	1	0	0	1	0	0	1	S
5590a	0	0	1	0	0	1	0	0	0	N
5592a	0	0	1	0	0	1	0	1	0	DL
5594a	0	1	1	0	0	1	0	0	0	B
5596a	0	0	1	0	0	1	0	1	0	S
5597a	0	0	1	0	0	1	0	0	0	B
5598a	1	0	1	1	0	1	0	0	0	B
5599a	0	0	1	0	0	0	0	1	0	B
5600a	1	0	1	1	0	1	0	0	0	B
5601a	0	0	1	0	0	0	0	1	0	DL
5605a	0	0	1	0	0	1	0	0	0	DL
5606a	0	0	1	0	0	1	0	0	0	B
5611a	1	0	1	0	0	0	1	0	0	B
5616a	1	0	1	1	0	1	0	0	0	B
5622a	1	0	1	1	0	1	1	0	0	B
5625a	0	0	1	0	0	1	1	0	0	B
5626a	0	0	1	0	0	1	0	0	0	B
5628a	0	0	1	0	0	1	0	0	0	B
5629a	1	0	1	1	0	1	0	0	0	B
5630a	0	0	1	0	0	1	0	0	0	B
5631a	1	0	1	0	0	0	0	1	0	B
5635a	0	0	1	0	0	1	0	1	0	B
5636a	1	0	1	1	0	1	0	0	0	B
5638a	1	0	1	1	0	1	0	0	0	N
5639a	1	1	1	0	0	1	1	0	0	DL
5644a	0	0	1	0	0	1	0	0	0	B
5648a	0	0	1	0	0	1	0	1	0	S
5650a	0	0	1	0	0	1	1	0	0	S
5652a	1	0	1	1	0	1	0	0	0	B
5655a	0	0	1	0	0	0	0	1	0	B
5658a	0	0	1	1	0	1	0	0	0	B
5660a	0	0	1	0	0	1	0	0	0	B
5661a	0	0	1	0	0	1	0	0	1	S
5662a	0	0	1	0	0	1	0	0	0	DL
5665a	1	0	1	0	0	0	0	1	0	B
5666a	1	0	1	0	0	0	1	0	0	B
5667a	1	0	1	0	0	0	1	0	0	B
5669a	0	0	1	0	1	1	0	0	0	B
5670a	0	0	1	0	1	1	0	0	0	DL
5672a	0	0	1	0	0	1	0	0	0	N
5673a	0	0	1	0	0	1	0	0	0	B
5674a	0	0	1	0	1	1	0	0	0	N
5681a	1	0	1	1	0	1	0	0	0	B
5682a	0	1	1	0	0	1	0	0	0	B
5684a	0	0	1	0	0	1	0	1	0	DL
5685a	0	0	1	0	0	1	0	0	1	DL
5686a	0	0	1	0	0	1	0	0	0	DL
5688a	1	0	1	1	0	1	0	0	0	B
5689a	0	0	1	0	0	1	0	1	0	B
5690a	0	0	1	1	0	1	0	0	0	B
5692a	1	0	1	1	0	1	0	0	0	DL
5699a	1	0	1	1	0	1	0	0	0	B
5700a	1	0	1	0	0	1	0	0	0	B
5702a	1	0	1	0	0	1	0	0	0	DL
5703a	1	0	1	1	0	0	0	0	0	DL
5704a	1	0	1	0	0	1	0	0	0	DL
5705a	0	0	1	0	0	1	0	0	0	B
5707a	0	0	1	0	1	1	0	0	0	B
5708a	1	0	1	1	1	1	0	0	0	B
5709a	0	0	1	0	0	1	0	0	0	B
5711a	0	0	1	0	0	1	0	0	0	B
5713a	0	0	1	0	1	1	0	0	0	B
5714a	0	0	1	0	0	1	0	0	0	N
5715a	0	0	1	1	0	1	0	0	0	B
5716a	0	0	1	0	0	1	0	1	0	B
5719a	0	0	1	0	0	1	0	0	0	B
5720a	0	0	1	0	0	1	0	0	0	B
5721a	0	0	1	1	0	1	1	0	0	B
5723a	1	0	1	0	0	1	0	1	0	S
5724a	1	0	1	1	0	1	0	0	0	B
5726a	1	0	1	1	0	1	0	0	0	B
5727a	0	1	1	0	0	1	0	0	0	DL
5729a	1	0	1	0	0	1	0	0	0	S
5730a	0	0	1	1	0	1	1	0	0	B
5731a	0	0	1	0	0	1	0	1	0	N
5734a	1	0	1	0	0	1	0	0	0	B
5735a	0	0	1	0	0	1	0	0	0	DL
5738a	1	0	1	0	0	0	0	0	1	DL
5743a	0	0	1	0	0	1	0	0	0	B
5746a	1	0	1	1	0	1	0	0	0	DL
5748a	1	0	1	1	0	1	0	1	0	DL
5754a	0	1	1	0	0	1	0	1	0	DL
5757a	1	0	1	0	0	1	0	0	0	B
5759a	1	0	1	0	0	1	0	0	1	N
5760a	0	0	1	0	0	1	0	0	0	DL
5763a	0	0	1	0	0	1	0	0	1	S
5766a	1	0	1	0	0	0	0	1	0	B
5767a	1	0	1	0	0	0	0	0	1	B
5769a	1	0	1	0	0	1	0	0	0	B
5771a	1	0	1	1	0	1	0	0	0	B
5774a	0	0	1	0	0	0	1	1	0	B
5775a	1	0	1	1	0	0	1	0	0	B
5778a	0	0	1	0	0	1	0	1	0	B
5780a	0	0	1	0	0	1	0	0	0	DL
5782a	0	0	1	0	0	1	0	0	1	S
5783a	0	0	1	0	0	1	0	0	0	B
5784a	1	0	1	0	0	0	0	0	0	B
5785a	1	0	1	0	0	0	0	0	0	B
5786a	1	0	1	0	0	1	0	0	0	B
5789a	1	0	1	1	0	1	0	0	0	B
5790a	0	1	1	0	0	1	0	0	0	DL
5793a	0	0	1	0	0	1	0	0	1	DL
5795a	1	0	1	1	0	1	0	0	0	B
5796a	0	0	1	0	0	1	0	1	0	B
5798a	1	0	1	1	0	1	0	0	0	B
5800a	1	0	1	1	0	1	0	0	0	B
5802a	1	0	1	1	0	0	0	1	0	B
5803a	1	0	1	0	0	1	0	0	0	B
5804a	1	0	1	1	0	1	0	0	0	DL
5805a	0	0	1	0	0	1	0	0	0	DL
5807a	0	0	1	0	0	1	0	0	1	S
5808a	0	0	1	0	0	1	0	0	0	B
5809a	0	0	1	0	0	1	0	0	0	N
5814a	1	0	1	0	0	1	0	0	0	B
5817a	0	0	1	0	0	1	0	0	0	N
5818a	0	0	1	1	0	1	0	0	0	B
5830a	0	1	1	0	0	1	0	0	0	B
5831a	0	0	1	0	0	1	1	0	0	B
5832a	0	0	1	0	0	1	0	0	0	DL
5833a	0	0	1	0	0	1	0	0	0	DL
5837a	1	0	1	0	0	0	1	0	0	B
5838a	1	0	1	1	0	0	1	0	0	B
5840a	1	0	1	0	0	1	0	0	0	B
5843a	0	0	1	0	0	1	0	0	1	S
5844a	0	0	1	0	0	1	0	1	0	B
5849a	0	0	1	0	0	1	0	0	1	S
5858a	0	0	1	0	0	1	1	0	0	B
5862a	0	0	1	0	0	1	0	0	0	B
5863a	0	0	1	0	0	1	0	0	1	S
5866a	1	0	1	0	0	1	0	0	0	DL
5868a	1	0	1	0	0	1	0	0	0	DL
5869a	0	0	1	0	0	1	0	0	0	DL
5870a	0	0	1	0	0	1	0	0	0	DL
5871a	0	0	1	0	0	1	0	0	0	B
5873a	0	0	1	0	0	1	0	0	0	S
5877a	0	0	1	0	0	1	0	0	0	DL
5878a	0	0	1	0	0	1	0	1	0	S
5880a	0	0	1	0	0	1	0	0	0	DL
5881a	1	0	1	0	0	1	0	0	0	B
5884a	1	0	1	0	0	1	0	0	0	S
5888a	0	0	1	0	0	1	0	0	0	DL
5889a	0	0	1	0	0	1	0	0	0	B
5891a	1	0	1	0	0	0	1	0	0	B
5892a	1	0	1	0	0	0	0	1	0	B
5893a	1	0	1	0	0	0	0	1	0	B
5896a	0	0	1	0	0	1	0	0	0	N
5897a	0	0	1	0	0	1	0	0	0	S
5903a	0	0	1	0	0	1	0	0	1	B
5908a	1	0	1	1	0	1	0	0	0	B
5910a	1	0	1	0	0	1	0	0	0	B
5912a	1	0	1	1	0	0	0	0	0	B
5913a	1	0	1	0	0	1	0	0	0	B
5915a	0	0	1	0	0	1	0	0	0	DL
5916a	0	1	1	0	0	1	0	0	0	DL
5917a	1	0	1	1	0	1	0	0	0	B
5921a	1	0	1	0	0	1	0	0	0	B
5925a	0	0	1	0	0	1	0	0	0	B
5926a	0	0	1	0	0	1	0	0	0	DL
5927a	1	0	1	0	0	0	0	0	0	B
5929a	0	0	1	0	0	0	0	0	0	B
5932a	0	0	1	0	0	1	0	0	0	DL
5933a	0	0	1	0	0	1	0	0	0	DL
5934a	0	0	1	0	0	1	0	0	0	B
5935a	1	0	1	1	0	1	0	0	0	B
5939a	0	0	1	0	0	1	1	0	0	B
5940a	0	0	1	0	0	1	0	1	0	S
5942a	1	0	1	1	0	1	0	0	0	B
5945a	0	0	1	0	0	1	0	0	0	B
5946a	1	0	1	0	0	1	1	0	0	B
5949a	0	0	1	0	0	0	1	0	0	B
5950a	0	0	1	1	0	1	0	1	0	B
5951a	0	0	1	0	0	1	1	0	0	B
5953a	1	0	1	1	0	1	0	0	0	B
5954a	0	0	1	0	0	1	0	1	0	B
5957a	0	0	1	0	0	1	1	0	0	B
5958a	1	0	1	0	0	1	0	1	0	N
5959a	1	0	1	1	0	1	0	1	0	N
5961a	0	0	1	0	0	1	1	0	0	DL
5962a	0	0	1	0	0	1	0	1	0	B
5963a	0	0	1	0	0	1	0	0	0	B
5967a	1	0	1	1	0	1	1	1	0	B
5969a	0	0	1	0	0	0	0	1	0	B
5971a	0	0	1	0	0	1	1	1	0	B
5972a	0	0	1	0	0	1	0	0	0	B
5973a	0	0	1	0	0	1	0	0	0	N
5974a	1	0	1	0	0	1	0	0	0	S
5980a	0	0	1	0	0	1	0	1	0	DL
5981a	0	0	1	0	0	0	1	0	0	B
5984a	0	0	1	0	0	1	0	1	0	DL
5985a	0	0	1	0	0	1	0	0	0	S
5993a	0	0	1	0	0	1	1	0	0	B
5994a	0	0	1	0	0	1	0	1	0	B
5995a	0	0	1	1	0	1	0	0	0	B
5997a	0	0	1	0	0	1	0	0	0	DL
5998a	1	0	1	0	0	0	0	0	0	B
5999a	1	0	1	0	0	1	0	1	0	B
6002a	1	0	1	0	0	1	0	1	0	B
6003a	0	0	1	0	0	1	0	1	0	B
6004a	1	0	1	1	0	1	0	0	0	B
6008a	0	0	1	0	0	0	0	1	0	B
6009a	0	0	1	1	0	0	1	0	0	N
6010a	0	0	1	0	0	0	1	0	0	B
6011a	1	0	1	1	0	1	0	0	0	DL
6012a	0	0	1	0	0	1	0	1	0	B
6013a	0	0	1	0	0	1	1	0	0	B
6016a	0	0	1	0	0	1	0	1	0	DL
6018a	1	0	1	0	0	1	0	1	0	DL
6019a	0	0	1	0	0	1	0	0	0	B
6021a	0	0	1	0	0	1	0	0	0	B
6023a	0	0	1	0	0	0	1	1	0	B
6024a	0	0	1	0	0	1	0	0	0	B
6025a	0	0	1	0	0	1	0	0	0	B
6026a	1	0	1	1	0	1	0	0	0	B
6031a	0	0	1	0	0	0	1	0	0	B
6033a	0	0	1	0	0	0	1	0	0	B
6034a	0	0	1	0	0	1	1	0	0	S
6036a	0	0	1	0	0	1	0	0	0	B
6039a	0	0	1	0	0	1	0	0	0	B
6040a	0	0	1	1	0	1	0	0	0	B
6043a	0	0	1	1	0	1	0	0	0	B
6046a	1	0	1	0	0	1	0	0	0	B
6048a	0	0	1	0	0	1	0	0	0	DL
6049a	1	0	1	0	0	0	1	0	0	B
6055a	0	0	1	0	0	1	0	0	0	DL
6057a	1	0	1	1	0	1	0	0	0	B
6058a	1	0	1	0	0	0	0	1	0	B
6059a	1	0	1	1	0	1	0	0	0	DL
6062a	1	0	1	0	0	0	1	0	0	B
6063a	0	1	1	0	0	1	0	0	0	DL
6064a	1	0	1	1	0	1	0	0	0	B
6066a	0	0	1	0	0	1	0	1	0	N
6067a	1	0	1	0	0	0	0	1	0	B
6069a	0	0	1	0	0	0	0	0	0	B
6070a	1	0	1	0	0	0	0	0	0	B
6071a	1	0	1	0	0	0	0	1	0	B
6073a	0	0	1	0	0	0	0	0	0	B
6074a	0	0	1	0	0	1	0	0	0	B
